CODIGO_INTERNO,EAN,RMS,NOME_COMERCIAL,APRESENTACAO,MARCA,DESCRICAO,UNIDADE,PRD_QT_EQUIVALENTE
8286,7891899083068,80384550011,II - MEDIO RISCO,UNIDADE,MELHORMED,"ATADURA DE CREPOM 13 FIOS 6 CM X 1,80 M",UNIDADE,1
8287,7891899083082,80384550011,II - MEDIO RISCO,UNIDADE,MELHORMED,"ATADURA DE CREPOM 13 FIOS 8 CM X 1,80 M",UNIDADE,1
8288,7891899080517,80384550003,II - MEDIO RISCO,PACOTE,MELHORMED,CAMPO OPERATORIO 45 x 50 CM TIPO 27 C/50 UNI,PACOTE,1
8289,7891899080500,80384550003,II - MEDIO RISCO,PACOTE,MELHORMED,CAMPO OPERATORIO 45 x 50 CM TIPO 35 C/50 UNI,PACOTE,1
8290,7891899080289,80384550005,I - BAIXO RISCO,PACOTE,MELHORMED,COMPRESSA DE GAZE ESTERIL 10 x 10 CM 13 FIOS C/10,PACOTE,1
8291,7891899081064,80384550002,I - BAIXO RISCO,PACOTE,MELHORMED,COMPRESSA DE GAZE 10 x 10 CM 13 FIOS C/500 UNI,PACOTE,1
8292,7891899080029,80384550002,I - BAIXO RISCO,PACOTE,MELHORMED,"COMPRESSA DE GAZE 7,5 x 7,5 CM 11 FIOS C/500 UNI",PACOTE,1
8293,7891899080036,80384550002,I - BAIXO RISCO,PACOTE,MELHORMED,"COMPRESSA DE GAZE 7,5 x 7,5 CM 13 FIOS C/500 UNI",PACOTE,1
8294,7891899080227,80384550005,I - BAIXO RISCO,PACOTE,MELHORMED,"COMPRESSA DE GAZE ESTERIL 7,5 X 7,5 CM 13 FIOS C/ 10",PACOTE,1
8295,7891899080135,80384550004,I - BAIXO RISCO,PACOTE,MELHORMED,COMPRESSA DE GAZE ROLO 91 CM X 91 M 13 FIOS C/1 UNI,PACOTE,5
8296,7891899082214,80384550009,I - BAIXO RISCO,PACOTE,MELHORMED,CURATIVO CIRURGICO 10 X 15 CM C/1 UNI ESTERIL,PACOTE,1
8297,7891899082207,80384550009,I - BAIXO RISCO,PACOTE,MELHORMED,CURATIVO CIRURGICO 15 X 30 CM C/1 UNI ESTERIL,PACOTE,1
8302,7899547521726,1256801600085,GENERICO,COMPRIMIDO,PRATI DONADUZZI,PREDNISONA 5MG COMPRIMIDO (G) FRACIONAVEL,COMPRIMIDO,120
8306,7898283814215,10330669063,II - MEDIO RISCO,UNIDADE,DESCARPACK,"AGULHA 25 X 0,70 ESTERIL",UNIDADE,100
8307,7898283814222,10330669063,II - MEDIO RISCO,UNIDADE,DESCARPACK,"AGULHA 25 X 0,80 ESTERIL",UNIDADE,100
8308,7898283813171,10330660054,II - MEDIO RISCO,UNIDADE,DESCARPACK,EQUIPO LUER SLIP C/ FILTRO MACROGOTAS,UNIDADE,1
8310,7896727841049,1031100132044,GLICOSE HALEXISTAR,UNIDADE,HALEXISTAR,SORO GLICOSADO 05% 100ML BOLSA SIST. FECHADO,UNIDADE,100
8320,7896014685882,1163700980091,CILINON,FRASCO AMPOLA,BLAU,"AMPICILINA INJETAVEL 1,0GR IM/IV C/ DILUENTE 5ML",FRASCO AMPOLA,1
8325,7898283810743,10330669125,I - BAIXO RISCO,UNIDADE,DESCARPACK,CAIXA COLETORA NR 7 PERFURANTE/CORTANTE,UNIDADE,1
8326,7896472516483,1181901470102,MENOCOL,COMPRIMIDO,MULTILAB,SINVASTATINA 40MG COMPRIMIDO,COMPRIMIDO,60
8332,7898283815069,10330669025,I - BAIXO RISCO,UNIDADE,DESCARPACK,SERINGA 10ML S/AG SLIP DESCARTAVEL,UNIDADE,100
8333,7898283815076,10330669025,I - BAIXO RISCO,UNIDADE,DESCARPACK,SERINGA 20ML S/AG SLIP DESCARTAVEL,UNIDADE,50
8334,0000000008334,10330669025,I - BAIXO RISCO,UNIDADE,DESCARPACK,SERINGA 3ML S/AG LOCK DESCARTAVEL,UNIDADE,100
8337,7898283812372,10330660084,II - MEDIO RISCO,PAR.,DESCARPACK,"LUVAS CIRURGICA ESTERIL N.8,5",PAR.,50
8341,7896862921217,1091700500161,PRESSOMEDE,COMPRIMIDO,MEDQUIMICA,ENALAPRIL 10MG COMPRIMIDO,COMPRIMIDO,500
8342,7891317496104,1004306860064,BENZETACIL,FRASCO AMPOLA,EUROFARMA,PENIC.G.BENZ. 1.200.000UI INJETAVEL DILUIDA,FRASCO AMPOLA,50
8348,7898122913147,1038700580061,GENERICO,AMPOLA,HYPOFARMA,ONDANSETRONA INJETAVEL 8MG/4ML (G),AMPOLA,50
8349,7898122913086,1038700580045,GENERICO,AMPOLA,HYPOFARMA,ONDANSETRONA INJETAVEL 4MG/2ML (G),AMPOLA,50
8352,7896112411086,1097401460116,ICTUS,COMPRIMIDO,BIOLAB SANUS,"CARVEDILOL 3,125MG COMPRIMIDO",COMPRIMIDO,60
8353,7896112426028,1097401460061,ICTUS,COMPRIMIDO,BIOLAB SANUS,"CARVEDILOL 12,5MG COMPRIMIDO",COMPRIMIDO,30
8354,7896112426189,1097401460035,ICTUS,COMPRIMIDO,BIOLAB SANUS,"CARVEDILOL 6,25MG COMPRIMIDO",COMPRIMIDO,30
8360,7896714229898,1558402900250,NEOPRAZOL,CAPSULA,HYPERMARCAS,OMEPRAZOL 40MG CAPSULA,CAPSULA,28
8362,7899095249967,1542301750214,ZILEPAM,COMPRIMIDO,GEOLAB,CLONAZEPAM 2MG COMPRIMIDO (B1)***,COMPRIMIDO,480
8364,7896862918965,1091700970036,GENERICO,COMPRIMIDO,MEDQUIMICA,AZITROMICINA 500MG COMPRIMIDO (G),COMPRIMIDO,300
8365,7897406115949,1006302290111,GENERICO,FRASCO AMPOLA,BIOCHIMICO,MEROPENEM INJETAVEL 1GR IV S/DILUENTE (G),FRASCO AMPOLA,25
8367,7897406115925,1006302290030,GENERICO,FRASCO AMPOLA,BIOCHIMICO,MEROPENEM INJETAVEL 500MG IV S/DILUENTE (G),FRASCO AMPOLA,25
8368,7897406113051,1006302210037,GENERICO,FRASCO,BIOCHIMICO,SEVOFLURANO INALACAO 1MG/ML 250ML (G) (C1)***,FRASCO,1
8369,7897406113044,1006302210029,GENERICO,FRASCO,BIOCHIMICO,SEVOFLURANO INALACAO 1MG/ML 100ML (G) (C1)***,FRASCO,1
8372,0000000008372,80286000030,II - MEDIO RISCO,UNIDADE,BIOSANI,EQUIPO MACROGOTAS FLEXIVEL/FILTRO/ROLDANA LUER SPIN,UNIDADE,1000
8378,7896137112722,1071401750056,SINVASTON,COMPRIMIDO,SANVAL,SINVASTATINA 20MG COMPRIMIDO,COMPRIMIDO,30
8380,7898109241935,1038501090056,LISOMUC,FRASCO,ELOFAR,ACEBROFILINA 10MG/ML XAROPE ADULTO 120ML,FRASCO,1
8382,7898505092506,1779400220010,GENERICO,AMPOLA,MABRA,ESTRADIOL+ALGESTONA INJETAVEL 150+10MG/ML 1ML (G),AMPOLA,100
8388,7898947385778,1553700400123,GENERICO,COMPRIMIDO,ACCORD,SUCCINATO DE METOPROLOL XR 100MG COMPRIMIDO (G),COMPRIMIDO,30
8389,7898947385693,1553700400042,GENERICO,COMPRIMIDO,ACCORD,SUCCINATO DE METOPROLOL XR 25MG COMPRIMIDO (G),COMPRIMIDO,30
8390,7898947385730,1553700400085,GENERICO,COMPRIMIDO,ACCORD,SUCCINATO DE METOPROLOL XR 50MG COMPRIMIDO (G),COMPRIMIDO,30
8391,7899095249684,1542302090013,GENERICO,FRASCO,GEOLAB,"TRAVOPROSTA SOLUCAO OFTALMICA 0,04MG/ML 2,5ML (G)",FRASCO,1
8392,7898283814253,10330669063,II - MEDIO RISCO,UNIDADE,DESCARPACK,"AGULHA 40 X 1,20 ESTERIL",UNIDADE,100
8393,7898283814208,10330669063,II - MEDIO RISCO,UNIDADE,DESCARPACK,"AGULHA 13 X 0,45 ESTERIL",UNIDADE,100
8394,7898122912775,1038700360029,HYCLIN,AMPOLA,HYPOFARMA,CLINDAMICINA INJETAVEL 600MG 4ML,AMPOLA,50
8395,7898122913000,1038700600021,GENERICO,AMPOLA,HYPOFARMA,NOREPINEFRINA INJETAVEL 8MG/4ML IV (G),AMPOLA,50
8396,7898122912850,1038700570015,GENERICO,AMPOLA,HYPOFARMA,DOBUTAMINA INJETAVEL 250MG/20ML (G),AMPOLA,10
8398,7898910350437,1565100080032,GENERICO,COMPRIMIDO,ZYDUS,MONONITRATO DE ISOSSORBIDA 20MG COMPRIMIDO (G),COMPRIMIDO,100
8401,7898283815014,10330660046,II - MEDIO RISCO,UNIDADE,DESCARPACK,"SERINGA 5ML C/ AGULHA SLIP 25 X 0,7 DESCARTAVEL",UNIDADE,100
8405,7896112132264,1037002910041,CLOCEF,FRASCO AMPOLA,TEUTO,CEFEPIMA INJETAVEL 1GR,FRASCO AMPOLA,50
8406,7896112192152,1037002990231,GENERICO,FRASCO AMPOLA,TEUTO,"AMPICILINA INJETAVEL 1,0GR IM/IV S/ DILUENTE (G)",FRASCO AMPOLA,50
8409,7896112123101,1037005120033,GENERICO,COMPRIMIDO,TEUTO,VARFARINA SODICA 5MG COMPRIMIDO (G),COMPRIMIDO,50
8410,0000000008410,10330660084,II - MEDIO RISCO,PAR.,DESCARPACK,"LUVAS CIRURGICA ESTERIL N.6,5",PAR.,50
8411,7898283812341,10330660084,II - MEDIO RISCO,PAR.,DESCARPACK,"LUVAS CIRURGICA ESTERIL N.7,0",PAR.,50
8412,7898947170046,80495510001,I - BAIXO RISCO,CARTELA,MEDIX,LUVAS PROCEDIMENTO LATEX C/ PO TAM. G - C/100,CARTELA,1
8413,7898947170039,80495510001,I - BAIXO RISCO,CARTELA,MEDIX,LUVAS PROCEDIMENTO LATEX C/ PO TAM. M - C/100,CARTELA,1
8415,7898947170022,80495510001,I - BAIXO RISCO,CARTELA,MEDIX,LUVAS PROCEDIMENTO LATEX C/ PO TAM. P - C/100,CARTELA,1
8416,7898947170015,80495510001,I - BAIXO RISCO,CAIXA,MEDIX,LUVAS PROCEDIMENTO LATEX C/ PO TAM. PP - C/100,CAIXA,1
8417,7896006228868,1049701720040,UNI CARBAMAZ,FRASCO,UNIAO QUIMICA,CARBAMAZEPINA SUSPENSAO 20MG/ML 100ML (C1)***,FRASCO,1
8418,7896112411352,1097401460140,ICTUS,COMPRIMIDO,BIOLAB SANUS,CARVEDILOL 25MG COMPRIMIDO,COMPRIMIDO,60
8421,7896112411192,1097401460124,ICTUS,COMPRIMIDO,BIOLAB SANUS,"CARVEDILOL 6,25MG COMPRIMIDO",COMPRIMIDO,60
8426,7898123905820,1134301400020,GENERICO,AMPOLA,HIPOLABOR,RANITIDINA INJETAVEL 50MG/2ML (G),AMPOLA,100
8429,7898495605120,1156001770011,FLYARE,FRASCO,CIFARMA,HEDERA HELIX EXTRATO 7MG/ML 100ML XAROPE,FRASCO,1
8432,7896014685332,1163700940103,DOCLAXIN,FRASCO AMPOLA,BLAU,AMOXICILINA+CLAV. POTASSIO 1000MG+200MG PO INJETAVEL IV,FRASCO AMPOLA,20
8433,7896014685165,1163700920021,GENERICO,FRASCO AMPOLA,BLAU,VANCOMICINA INJETAVEL 500MG PO IV (G),FRASCO AMPOLA,20
8434,7896014686506,1163701110058,OXANON,FRASCO AMPOLA,BLAU,OXACILINA INJETAVEL 500MG PO INJETAVEL IM/IV,FRASCO AMPOLA,100
8438,7897406114447,1006302270072,GENERICO,FRASCO AMPOLA,BIOCHIMICO,CEFEPIMA PO INJETAVEL 2GR IV (G),FRASCO AMPOLA,50
8443,7896112128595,1037002910051,CLOCEF,FRASCO AMPOLA,TEUTO,CEFEPIMA INJETAVEL 2GR,FRASCO AMPOLA,50
8444,7898148291304,1256801510027,GENERICO,COMPRIMIDO,PRATI DONADUZZI,METFORMINA 850MG COMPRIMIDO (G),COMPRIMIDO,200
8446,7898272940260,1468200080083,ANALGISEN,COMPRIMIDO,SUN FARMACEUTICA,PARACETAMOL 750MG COMPRIMIDO,COMPRIMIDO,200
8448,0000000008448,80495510001,I - BAIXO RISCO,CAIXA,MEDIX,LUVAS PROCEDIMENTO LATEX C/ PO TAM. GG - C/100,CAIXA,10
8450,7899547527506,1256801530257,GENERICO,COMPRIMIDO,PRATI DONADUZZI,CAPTOPRIL 50MG COMPRIMIDO (G),COMPRIMIDO,300
8451,7898148298488,1256800840082,PRATIPRAZOL,CAPSULA,PRATI DONADUZZI,OMEPRAZOL 40MG CAPSULA,CAPSULA,10
8453,7898216360284,1410700180026,HERVIRAX,COMPRIMIDO,PHARLAB,ACICLOVIR 200MG COMPRIMIDO,COMPRIMIDO,25
8455,7896006203100,1049711280078,NAUSICALM,COMPRIMIDO,UNIAO QUIMICA,DIMENIDRATO 50MG + PIRIDOXINA 10MG COMPRIMIDO,COMPRIMIDO,30
8456,7896014688524,1163700950011,HIOARISTON,AMPOLA,BLAU,BROMETO DE N-BUTIL ESCOPOLAMINA+DIPIRONA INJ 5ML,AMPOLA,50
8457,7897406112832,1006302160013,ISORAN,FRASCO,BIOCHIMICO,ISOFLURANO INALANTE 100ML (C1)***,FRASCO,25
8458,7896676411379,1029803270066,GENERICO,FRASCO AMPOLA,CRISTALIA,OMEPRAZOL INJETAVEL 40MG 10ML C/ DILUENTE (G),FRASCO AMPOLA,25
8459,7896014670888,1163700710167,ENOXALOW,SERINGA,BLAU,"ENOXAPARINA SODICA INJETAVEL 20MG/0,2ML",SERINGA,10
8460,7896014670918,1163700710191,ENOXALOW,AMPOLA,BLAU,"ENOXAPARINA SODICA INJETAVEL 80MG/0,8ML",AMPOLA,10
8462,7896014688319,1163701050039,GENERICO,FRASCO AMPOLA,BLAU,HIDROCORTISONA PO INJETAVEL 500MG S/DILUENTE (G),FRASCO AMPOLA,50
8466,7898166041608,1108500390050,GENERICO,FRASCO,FARMACE,AMBROXOL XAROPE ADULTO 30MG/5ML 120ML (G),FRASCO,60
8468,7898166041547,1108500390115,GENERICO,FRASCO,FARMACE,AMBROXOL XAROPE INFANTIL 15MG/5ML 120ML (G),FRASCO,60
8469,7899547514995,1256802550359,GENERICO,COMPRIMIDO,PRATI DONADUZZI,PROPAFENONA 300MG COMPRIMIDO (G),COMPRIMIDO,300
8471,7899095249912,1542301750168,ZILEPAM,COMPRIMIDO,GEOLAB,"CLONAZEPAM 0,5MG COMPRIMIDO (B1)***",COMPRIMIDO,480
8475,7898283815045,10330669025,I - BAIXO RISCO,UNIDADE,DESCARPACK,SERINGA 3ML S/AG SLIP DESCARTAVEL,UNIDADE,100
8476,7898259490702,80026180002,II - MEDIO RISCO,UNIDADE,SR,SERINGA 10ML S/AG SLIP DESCARTAVEL,UNIDADE,250
8477,7896006208648,1049714210097,GENERICO,FRASCO,UNIAO QUIMICA,OXCARBAZEPINA SUSPENSAO 6% 100ML + SER (G) (C1)***,FRASCO,1
8478,7898216367429,1410700970027,GENERICO,COMPRIMIDO,PHARLAB,ACICLOVIR 200MG COMPRIMIDO (G),COMPRIMIDO,25
8479,7898913078536,10237580042,II - MEDIO RISCO,UNIDADE,SOLIDOR,"AGULHA 25 X 0,70 ESTERIL",UNIDADE,100
8481,0000000008481,10369460133,II - MEDIO RISCO,UNIDADE,PROCARE,SERINGA 10ML S/AG SLIP DESCARTAVEL,UNIDADE,100
8482,07896913078987,10369460133,II - MEDIO RISCO,UNIDADE,PROCARE,SERINGA 20ML S/AG SLIP DESCARTAVEL,UNIDADE,50
8483,0000000008483,10369460133,II - MEDIO RISCO,UNIDADE,PROCARE,SERINGA 3ML S/AG SLIP DESCARTAVEL,UNIDADE,100
8484,07898913078963,10369460133,II - MEDIO RISCO,UNIDADE,PROCARE,SERINGA 5ML S/AG SLIP DESCARTAVEL,UNIDADE,100
8485,7898495604437,1156001740269,EUPEPT,CAPSULA,CIFARMA,OMEPRAZOL 20MG CAPSULA,CAPSULA,1400
8489,7897076911827,1235202110037,GENERICO,COMPRIMIDO,RANBAXY,OXCARBAZEPINA 300MG COMPRIMIDO (G) (C1)***,COMPRIMIDO,30
8490,7898259490306,80026180002,II - MEDIO RISCO,UNIDADE,SR,SERINGA 3ML S/AG SLIP DESCARTAVEL,UNIDADE,1
8491,7898259490504,80026180002,II - MEDIO RISCO,UNIDADE,SR,SERINGA 5ML S/AG SLIP DESCARTAVEL,UNIDADE,1
8493,7898208148555,1140200630025,GENERICO,FRASCO AMPOLA,NOVA FARMA,METILPREDNISOLONA INJETAVEL 125MG C/DILUENTE (G),FRASCO AMPOLA,25
8494,7898216366231,1410701080114,GENERICO,COMPRIMIDO,PHARLAB,SINVASTATINA 40MG COMPRIMIDO (G),COMPRIMIDO,500
8495,7897947706491,1004100980102,CLORETO DE SODIO,UNIDADE,FRESENIUS,"SORO FISIOLOGICO 0,9% 500ML FRASCO SIST. FECHADO",UNIDADE,1
8496,7897947706538,1004101070134,GLICOSE FRESENIUS,FRASCO,FRESENIUS,SORO GLICOSADO 05% 250ML FRASCO SIST. FECHADO,FRASCO,1
8497,7897947706545,1004101070185,GLICOSE FRESENIUS,FRASCO,FRESENIUS,SORO GLICOSADO 05% 500ML FRASCO SIST. FECHADO,FRASCO,1
8498,7897947706552,1004101070142,GLICOSE FRESENIUS,FRASCO,FRESENIUS,SORO GLICOSADO 05% 1000ML FRASCO SIST. FECHADO,FRASCO,1
8499,7897947709607,1004100110183,GLICOFISIOLOGICO,UNIDADE,FRESENIUS,SORO GLICOFISIOLOGICO 500ML FRASCO SIST. FECHADO,UNIDADE,1
8500,7897947706651,1004101030043,RINGER FRESENIUS,FRASCO,FRESENIUS,SORO RINGER C/LACTADO 1000ML FRASCO SIST. FECHADO,FRASCO,1
8501,7897947701120,1004101220039,MANITOL FRESENIUS,UNIDADE,FRESENIUS,SORO MANITOL 20% 250ML BOLSA SIST. FECHADO,UNIDADE,1
8503,7898148300532,1256801870058,GENERICO DIIDRATADA,COMPRIMIDO,PRATI DONADUZZI,AZITROMICINA 1GR COMPRIMIDO (G) FRACIONAVEL,COMPRIMIDO,150
8505,7898560660559,1883000020043,GENERICO,FRASCO AMPOLA,AGILA,"PIPERACILINA 4GR+TAZOBACTAM 0,5G IV INJ. PÓ S/DIL (G)",FRASCO AMPOLA,10
8507,7896862970581,1091700980031,GENERICO,CAPSULA,MEDQUIMICA,FLUCONAZOL 150MG CAPSULA (G),CAPSULA,100
8508,7898259490900,80026180002,II - MEDIO RISCO,UNIDADE,SR,SERINGA 20ML S/AG SLIP DESCARTAVEL,UNIDADE,1
8509,7896137121120,1071402360022,GENERICO,FRASCO,SANVAL,"DEXAMETASONA ELIXIR 0,1MG/ML 120ML (G)",FRASCO,50
8510,7898404221168,1018600320012,GENERICO,AMPOLA,SANTISA,FUROSEMIDA INJETAVEL 10MG/ML 2ML (G),AMPOLA,100
8514,7898563793698,10369460175,II - MEDIO RISCO,UNIDADE,LAMEDID,EQUIPO MACROGOTAS SIMPLES C/FILTRO MOD4,UNIDADE,1
8515,7897947706507,1004100980110,CLORETO DE SODIO,FRASCO,FRESENIUS,"SORO FISIOLOGICO 0,9% 1000ML FRASCO SIST. FECHADO",FRASCO,1
8525,17898415822313,1559200040240,CLORETO DE SODIO,AMPOLA,SAMTEC,CLORETO DE SODIO 20% INJETAVEL 10ML,AMPOLA,200
8526,17898415823013,1559200060081,GLICOSE,AMPOLA,SAMTEC,GLICOSE 25% INJETAVEL 10ML,AMPOLA,200
8527,17898415824119,1559200010090,CLORETO DE POTASSIO,AMPOLA,SAMTEC,CLORETO DE POTASSIO 10% INJETAVEL 10ML,AMPOLA,200
8529,7896243103614,10170480017,II - MEDIO RISCO,PAR.,SANRO,LUVAS PROCEDIMENTO LATEX ESTEREIS C/ PO TAM. P,PAR.,200
8531,7896243103621,10170480017,II - MEDIO RISCO,PAR.,SANRO,LUVAS PROCEDIMENTO LATEX ESTEREIS C/ PO TAM. M,PAR.,200
8532,7896243103638,10170480017,II - MEDIO RISCO,PAR.,SANRO,LUVAS PROCEDIMENTO LATEX ESTEREIS C/ PO TAM. G,PAR.,200
8533,7896243101115,10170480014,II - MEDIO RISCO,PAR.,SANRO,LUVAS CIRURGICADE LATEX ESTERIL C/ PO N. 6.0,PAR.,1
8534,7896243101177,10170480014,II - MEDIO RISCO,PAR.,SANRO,LUVAS CIRURGICADE LATEX ESTERIL C/ PO N. 7.5,PAR.,1
8535,7896243101191,10170480014,II - MEDIO RISCO,PAR.,SANRO,LUVAS CIRURGICADE LATEX ESTERIL C/ PO N. 8.0,PAR.,1
8536,7896112107729,1516700450061,GENERICO,FRASCO AMPOLA,AUROBINDO,MEROPENEM INJETAVEL 1GR IV PÓ S/DILUENTE (G),FRASCO AMPOLA,1
8543,7899095242159,1542302250101,GENERICO,COMPRIMIDO,GEOLAB,SERTRALINA 50MG COMPRIMIDO (G) (C1)***,COMPRIMIDO,490
8544,7897947709614,1004100110191,SOL GLICOFISIOLOGICA,UNIDADE,FRESENIUS,SORO GLICOFISIOLOGICO 1000ML FRASCO SIST. FECHADO,UNIDADE,1
8546,7896006216544,1049713540042,GENERICO,CAPSULA,UNIAO QUIMICA,CEFALEXINA 500MG CAPSULA (G),CAPSULA,10
8547,0742832304870,1201901220023,GENERICO,TUBO,GREEN PHARMA,NISTATINA CREME VAGINAL 60GR + APLICADOR (G),TUBO,50
8554,7897947706477,1004100980129,CLORETO DE SODIO,UNIDADE,FRESENIUS,"SORO FISIOLOGICO 0,9% 100ML FRASCO SIST. FECHADO",UNIDADE,80
8555,7897947706484,1004100980099,CLORETO DE SODIO,UNIDADE,FRESENIUS,"SORO FISIOLOGICO 0,9% 250ML FRASCO SIST. FECHADO",UNIDADE,1
8556,7897947706712,1004101290029,ENDONIDAZOL,FRASCO,FRESENIUS,"METRONIDAZOL 0,5% INJETAVEL FRASCO 100ML",FRASCO,80
8559,7898208146094,1140200460022,GENERICO,FRASCO AMPOLA,NOVA FARMA,"AMPICILINA 1G + SULBACTAM 0,5G INJETAVEL IM/IV (G)",FRASCO AMPOLA,20
8560,7898208149385,1140200460065,GENERICO,FRASCO AMPOLA,NOVA FARMA,AMPICILINA 2G + SULBACTAM 1G INJETAVEL IM/IV (G),FRASCO AMPOLA,20
8565,7896112106975,1516700450010,GENERICO,FRASCO AMPOLA,AUROBINDO,MEROPENEM INJETAVEL 500MG IV PÓ S/DILUENTE (G),FRASCO AMPOLA,100
8569,7898563793353,10369460175,II - MEDIO RISCO,UNIDADE,LAMEDID,EQUIPO MACROGOTAS COM Y C/FILTRO MOD6,UNIDADE,1
8572,7898577810770,1553700420086,EMPROL XR,COMPRIMIDO,ACCORD,SUCCINATO DE METOPROLOL XR 50MG COMPRIMIDO,COMPRIMIDO,30
8586,7899095255043,1542300240247,SINVAX,COMPRIMIDO,GEOLAB,SINVASTATINA 40MG COMPRIMIDO,COMPRIMIDO,250
8589,7896137100781,1071400570097,BACTRISAN,FRASCO,SANVAL,SULFAMETOXAZOL+TRIMETOPRIMA SUSP 40/8MG/ML 50ML,FRASCO,50
8590,7896676405088,1029801600026,NOVABUPI C/V,FRASCO AMPOLA,CRISTALIA,"LEVOBUPIVACAINA 0,5% C/V SP INJETAVEL 20ML",FRASCO AMPOLA,10
8591,7896676407679,1029800810086,FENTANEST,AMPOLA,CRISTALIA,"FENTANILA 0,05MG/ML 2 ML SP INJETAVEL (A1)***",AMPOLA,50
8593,7896676415551,1029803390071,ROPI,FRASCO AMPOLA,CRISTALIA,ROPIVACAINA 2MG/ML SP INJETAVEL 20ML,FRASCO AMPOLA,5
8594,7896676415568,1029803390118,ROPI,FRASCO AMPOLA,CRISTALIA,ROPIVACAINA 10MG/ML SP INJETAVEL 20ML,FRASCO AMPOLA,5
8595,7896676405095,1029803150028,NOVABUPI S/V,FRASCO AMPOLA,CRISTALIA,"LEVOBUPIVACAINA 0,5% S/V SP INJETAVEL 20ML",FRASCO AMPOLA,10
8597,7896862917739,1091700500242,PRESSOMEDE,COMPRIMIDO,MEDQUIMICA,ENALAPRIL 20MG COMPRIMIDO,COMPRIMIDO,500
8601,7898089300905,1050400330034,PROPRANOLOM,COMPRIMIDO,OSORIO DE MORAES,PROPRANOLOL 40MG COMPRIMIDO,COMPRIMIDO,6000
8608,7896112135401,1037006110104,GENERICO TEUTO,COMPRIMIDO,TEUTO,CITALOPRAM 20MG COMPRIMIDO (G) (C1)***,COMPRIMIDO,240
8610,7896006206569,1049702510015,GANCICLOTRAT,FRASCO AMPOLA,UNIAO QUIMICA,GANCICLOVIR SODICO 500MG IV INJETAVEL C/DIL 10ML,FRASCO AMPOLA,1
8614,7899547524369,1256802500238,GENERICO,CAPSULA,PRATI DONADUZZI,GALANTAMINA 16MG CAPSULA (G) (C1)***,CAPSULA,280
8615,7896472505531,1181900610164,BUPROVIL,COMPRIMIDO,MULTILAB,IBUPROFENO 300MG COMPRIMIDO,COMPRIMIDO,200
8621,17898415821026,1559200020037,AGUA PARA INJETAVEIS,AMPOLA,SAMTEC,AGUA BIDESTILADA INJETAVEL PLASTICO 20ML,AMPOLA,200
8628,7899470806006,1384100230275,BRONQTRAT,FRASCO,NATULAB,AMBROXOL XAROPE ADULTO 30MG/5ML 120ML,FRASCO,1
8629,8902344341226,1427700030045,PROVIVE,FRASCO,UNIAO QUIMICA,PROPOFOL INJETAVEL 10MG/ML 20ML (C1)***,FRASCO,5
8631,7898071220938,1020100540023,POLIXIL B,FRASCO AMPOLA,MYLAN,SULF. POLIMIXINA 500.000UI PO LIOF. INJETAVEL,FRASCO AMPOLA,25
8634,7896472505586,1181900680030,GENERICO,COMPRIMIDO,MULTILAB,NORFLOXACINO 400MG COMPRIMIDO (G),COMPRIMIDO,14
8635,7899095239838,1542302310021,GENERICO,COMPRIMIDO,GEOLAB,CIPROFIBRATO 100 MG COMPRIMIDO (G),COMPRIMIDO,30
8640,7896112411314,1097401460132,ICTUS,COMPRIMIDO,BIOLAB SANUS,"CARVEDILOL 12,5MG COMPRIMIDO",COMPRIMIDO,60
8647,7896472509843,1181900790057,MICLOX,COMPRIMIDO,MULTILAB,TARTARATO DE METOPROLOL 100MG COMPRIMIDO,COMPRIMIDO,30
8651,7898259490221,80026180015,II - MEDIO RISCO,UNIDADE,SR,"SERINGA 1ML C/AG FIXA SLIP 13X0,45 DESCARTAVEL",UNIDADE,1
8652,7898259495028,80026180014,II - MEDIO RISCO,UNIDADE,SR,"SERINGA 3ML C/AGULHA SLIP FX 25 X 0,7 DESCARTAVEL",UNIDADE,1
8653,7898259496117,80026180014,II - MEDIO RISCO,UNIDADE,SR,"SERINGA 5ML C/AGULHA  SLIP 25X0,7 DESCARTAVEL",UNIDADE,1
8654,7898259490726,80026180014,II - MEDIO RISCO,UNIDADE,SR,"SERINGA 10ML C/AGULHA SLIP 25X0,7 DESCARTAVEL",UNIDADE,1
8655,7898259490924,80026180032,II - MEDIO RISCO,UNIDADE,SR,"SERINGA 20ML C/ AGULHA SLIP 25 X 0,7 DESCARTAVEL",UNIDADE,1
8660,7896676415445,1029803710031,HEMOFOL,AMPOLA,CRISTALIA,"HEPARINA INJETAVEL SUBCUTANEA 5000UI/0,25ML",AMPOLA,25
8661,7897076906090,1235202110071,GENERICO,COMPRIMIDO,RANBAXY,OXCARBAZEPINA 600MG COMPRIMIDO (G) (C1)***,COMPRIMIDO,30
8672,7896112167396,1037005970169,MEMORALL,COMPRIMIDO,TEUTO,MEMANTINA 10MG COMPRIMIDO (C1)***,COMPRIMIDO,500
8673,7897732603967,1096300620020,DICLOFAN GEL,TUBO,SOBRAL,DICLOFENACO DIETILAMONIO GEL 60GR,TUBO,100
8674,7897406119060,1006302400014,GENERICO,FRASCO AMPOLA,BIOCHIMICO,CEFALOTINA INJETAVEL 1G S/DILUENTE (G),FRASCO AMPOLA,50
