id_produto,descricao,id_sintese,id_marca,complemento
9058,Catéter para punção venosa central inserido através de punção periférica - picc line - pediátrico 3fr 55cm groshong com kit de punção guiada por ultrassom 21g - und,52711,32,Catéter
9059,Catéter para punção venosa central inserido através de punção periférica - picc line - pediátrico 5fr 55cm com introdutor 26 g - und,52715,32,Catéter
9060,Catéter para punção venosa central inserido através de punção periférica picc line para rn ou lactente jovem 1.8 a 2.0 fr 55 com introdutor 26 g - und,52720,32,Catéter
9061,Catéter para punção venosa central triplo lúmen 5.5fr x 13 cm - pediátrico - und,52733,14,Catéter
9062,Catéter para punção venosa central triplo lúmen 7fr x 20 cm - adulto - und,52744,14,Catéter
9063,Catéter para subclávia 19g x 12 g infantil - und,52757,14,Catéter
9064,Catéter para subclávia adulto n 16 - und,52761,14,Catéter
9065,Catéter para subclávia adulto n 16 20 cm - und,52772,14,Cateter
9066,Cateter para subclávia mono lumen 16 g x 12 1.7 mm x 305 mm - und,52777,3,Cateter
9067,Catéter para subclávia mono lumen 7fr 20 cm - und,52785,14,Cateter Subclávia
9068,Catéter periférico teflon n 14 de 1.75 cm ven - art com disp - seg - und,52788,32,Catéter Periférico
9069,Catéter periférico teflon n 16 de 1.16 cm ven - art com disp - seg - und,52791,32,Catéter Periférico
9070,Catéter periférico teflon n 16 ven - art - und,52794,32,Cateter
9071,Catéter periférico teflon n 18 ven - art - und,52799,32,Cateter
9072,Catéter periférico teflon n 20 de 1.16 cm ven - art com disp - seg - und,52802,32,Cateter
9073,Catéter periférico teflon n 22 de 1.00 cm ven - art com disp - seg - und,252732,23,Catéter periférico teflon n 22 de 1.00 cm ven - art com disp - seg - und
9074,Catéter periférico teflon n 24 de 0.75 cm ven - art com disp - seg - und,52808,32,Cateter
9075,Cateter picc neo 1.9f x 50cm - und,52811,32,Cateter Picc
9076,Cateter subclávia 16 x 30 adulto - und,186188,14,
9077,Catéter suclávia 16 g com guia 30.5 cm - und,52823,14,Catéter
9078,Catéter suclávia 19 g com guia 30.5 cm - und,52830,23,Catéter
9079,Catéter suclávia 22 g com guia 20.3 cm - und,52835,32,Intracath
9080,Catéter triplo lumen para hemodiálise 11.5 fr x 20 cm - und,52839,14,Cateter
9081,Catéter triplo lumen para hemodiálise 12 fr x 20 cm - adulto - und,52850,14,Cetéter
9082,Cateter umbilical  n 3.5 - und,115709,48,NULL
9083,Catéter umbilical (poliuretano) n 3.5fr - und,52871,32,Catéter
9084,Catéter umbilical (poliuretano) nº 5.0 - und,115713,48,NULL
9085,Cateter umbilical 2.5 fr - und,115715,48,NULL
9086,Cateter umbilical 3.5 fr infantil - und,115717,48,NULL
9087,Catéter umbilical 4 - und,115719,48,NULL
9088,Catéter umbilical 5 fr - und,52900,3,Catéter
9089,Cateter umbilical 5 fr 38 cm - und,115723,48,NULL
9090,Catéter umbilical 6 - und,52913,32,Catéter
9091,Cateter umbilical argyle duplo lumem 3.5fr - und,115727,48,NULL
9092,Cateter umbilical argyle simples lumen 2.5fr - und,115729,48,NULL
9093,Cateter umbilical argyle simples lumen 2.8 - und,115731,48,NULL
9094,Cateter umbilical argyle simples lumen 3.5 - und,115733,48,NULL
9095,Catéter umbilical duplo lumen 5.0 - und,115735,48,NULL
9096,Cateter umbilical mono lumem 4.0 fr 1.41mm x 35cm - und,115737,48,NULL
9097,Catéter umbilical mono lumen 2.5fr - und,115739,48,NULL
9098,Catéter umbilical mono lúmen 3.5fr - und,229548,14,
9099,Catéter umbilical mono lumen 5 fr  1.20mm x 41cm - und,115743,48,NULL
9100,Catéter umbilical mono lúmen n 3.0 - und,115745,48,NULL
9101,Catéter venoso central - und,92661,14,
9102,Catéter venoso central de longa permanência 16 g x 12 cm - und,52982,32,Cateter
9103,Catéter venoso central de longa permanência 19 g x 08 cm - und,52985,32,Cateter
9104,Catéter venoso central duplo lúmen (hemodiálise) - und,52989,14,Catéter
9105,Cateter venoso central duplo lumen 2 fr - und,52999,14,Cateter Venoso Central Duplo Lumen 2 FR
9106,Cateter venoso central duplo lumen 3 fr 13 cm - und,53004,14,Cateter Venoso Central Duplo Lumen 3 FR 13 cm
9107,Cateter venoso central duplo lumen 4 fr 13 cm - und,53012,14,Cateter
9108,Cateter venoso central duplo lumen 5 fr - 13 cm infantil - und,53025,14,Cateter
9109,Cateter venoso central duplo lumen 5fr x 20 cm - und,225325,14,
9110,Cateter venoso central duplo lumen 7 fr x 20 - und,53042,14,Cateter
9111,Cateter venoso central duplo lumen pediatrico 5fr x 13 cm - und,53058,14,Cateter
9112,Cateter venoso central mono lumen 14 g - 20 cm - und,53067,14,Cateter
9113,Cateter venoso central mono lumen 16 g - 20 cm - und,53076,14,Cateter
9114,Cateter venoso central mono lumen 7fr x 20 cm  - und,53087,14,Cateter
9115,Catéter venoso central mono lúmen adulto 14 g - und,53094,14,ARROW
9116,Cateter venoso central tipo “por-dentro-da-agulha” ag 16 g 12 - und,53100,14,Catéter
9117,Cateter venoso central tipo “por-dentro-da-agulha” ag 16 g 8 - und,53108,32,Intracath
9118,Cateter venoso central tipo “por-dentro-da-agulha” ag 19 g 8 - und,53115,14,Cateter
9119,Cateter venoso central tipo “por-dentro-da-agulha” ag 22 g 8 - und,53119,32,Intracath
9120,Cateter venoso central triplo lumen 7 fr x 15 cm - und,53123,14,Cateter
9121,Catéter venoso central triplo lúmen 7fr x 20 cm - und,254637,14,
9122,Catéter venoso central triplo lúmen 7fr x 30 cm - und,261703,14,
9123,Cateter venoso central triplo lumen 9fr x 20 cm - und,115791,48,NULL
9124,Catéter venosos central mono lúmen sub clávia ou jugular g 18. 20 x 20 cm - und,188214,14,
9125,Cimento ósseo - und,115795,48,NULL
9126,Condutor aórtico reto 24.00 x 30.00 cm - und,115797,48,NULL
9127,Condutor aórtico reto 26.00 x 30.00 cm - und,115799,48,NULL
9128,Condutor aórtico reto 28.00 x 30.00 cm - und,115801,48,NULL
9129,Condutor aórtico reto 30.00 x 30.00 cm - und,115803,48,NULL
9130,Condutor aórtico reto 32.00 x 30.00 cm - und,115805,48,NULL
9131,Condutor aórtico reto 34.00 x 30.00 cm - und,115807,48,NULL
9132,Condutor aórtico valvulado 21 x 30cm - und,115809,48,NULL
9133,Condutor aórtico valvulado 23 x 30cm - und,115811,48,NULL
9134,Condutor aórtico valvulado 25 x 30cm - und,115813,48,NULL
9135,Condutor aórtico valvulado 27 x 30cm - und,115815,48,NULL
9136,Conexão em y adulto para inter 5 - und,115817,48,NULL
9137,Conjunto de linhas estéril e apirogênico para uso em terapias de hemodiálise. hemofiltração e de plasma - und,53160,23,Kit para Diapact  CRRT
9138,Conjunto gastro percutâneo  endo com tubo de alimentação 24 fr x 5.5 m fio g. - und,115821,48,NULL
9139,Conjunto linha arterial e venosa - und,122477,29,
9142,Dreno de penrose n 04 estéril c- gaze - und,115829,48,NULL
9143,Dreno de sucção 3.2 mm - und,115831,48,NULL
9144,Dreno de sucção 3.2 mm 10 (1-8) (sistema de molas) - und,115833,48,NULL
9145,Dreno de sucção 4.8 mm -14 (3-16) (sistema de molas) - und,115835,48,NULL
9146,Dreno de sucção 4.8 mm - und,115837,48,NULL
9147,Dreno de sucção 6.4 mm -18 (1-4 ) (sistema de molas) - und,115839,48,NULL
9148,Dreno de sucção continua sistema fechado 4.8 mm - und,115841,48,NULL
9149,Dreno de sucção n° 6.4 mm - und,115843,48,NULL
9150,Dreno de sucção redondo de silicone com trocarte 19 fr 1-4 flexível - und,115845,48,NULL
9151,Dreno de tórax (catéter mediastinal) com coletor  de 1000 Ml n 22 - und,115847,48,NULL
9152,Dreno de tórax (catéter mediastinal) com coletor de 1000 Ml n 16 - und,115849,48,NULL
9153,Dreno de tórax (catéter mediastinal) com coletor de 1000 Ml n 18 - und,53342,32,Dispositivo
9154,Dreno de tórax (catéter mediastinal) com coletor de 1000 Ml n 20 - und,115853,48,NULL
9155,Dreno de tórax (catéter mediastinal) com coletor de 1000 Ml n 24 - und,115855,48,NULL
9156,Dreno de tórax (catéter mediastinal) com coletor de 1000 Ml n 26 - und,115857,48,NULL
9157,Dreno de tórax (catéter mediastinal) com coletor de 1000 Ml n 28 - und,115859,48,NULL
9158,Dreno de tórax (catéter mediastinal) com coletor de 1000 Ml n 30 - und,115861,48,NULL
9159,Dreno de tórax (catéter mediastinal) com coletor de 1000 Ml n 32 - und,129862,41,
9160,Dreno de tórax (catéter mediastinal) com coletor de 2000 Ml n 36 - und,53449,41,Dreno
9161,Dreno de tórax (catéter mediastinal) com coletor de 2000 Ml n 38 - und,115867,48,NULL
9162,Dreno de tórax (cateter mediastinal) com coletor de 500 Ml n 12 - und,115869,48,NULL
9163,Dreno de tórax (catéter mediastinal) com coletor de 500 Ml n 16 - und,115871,48,NULL
9164,Dreno de tórax (catéter mediastinal) sem coletor 1500 Ml - und,115873,48,NULL
9165,Dreno de tórax (catéter mediastinal) sem coletor 500 Ml - und,115875,48,NULL
9166,Dreno de torax (mediastinal) n 10 - und,115877,48,NULL
9167,Dreno de torax (mediastinal) n 12 - und,115879,48,NULL
9168,Dreno de torax (mediastinal) n 14 - und,115881,48,NULL
9169,Dreno de torax (mediastinal) n 16 - und,115883,48,NULL
9170,Dreno de torax (mediastinal) n 18 - und,115885,48,NULL
9171,Dreno de torax (mediastinal) n 20 - und,115887,48,NULL
9172,Dreno de torax (mediastinal) n 22 - und,115889,48,NULL
9173,Dreno de tórax (mediastinal) n 22 - und,139437,41,
9174,Dreno de torax (mediastinal) n 24 - und,89703,41,
9175,Dreno de torax (mediastinal) n 26 - und,89704,41,
9176,Dreno de torax (mediastinal) n 28 - und,89705,41,
9177,Dreno de torax (mediastinal) n 30 - und,115899,48,NULL
9178,Dreno de torax (mediastinal) n 32 - und,53588,41,Dreno
9179,Dreno de torax (mediastinal) n 34 - und,117246,41,
9180,Dreno de torax (mediastinal) n 36 - und,139192,41,
9181,Dreno de torax (mediastinal) n 38 - und,53617,41,Dreno
9182,Dreno de tórax n 28 - und,53627,23,Dreno
9183,Dreno de torax n° 32 com coletor - und,115911,48,NULL
9184,Dreno de torax radiopaco n° 12 - und,115913,48,NULL
9185,Dreno de torax radiopaco n° 14 - und,115915,48,NULL
9186,Dreno de torax radiopaco n° 16 - und,115917,48,NULL
9187,Dreno de torax radiopaco n° 20 - und,115919,48,NULL
9188,Dreno de torax radiopaco n° 22 - und,115921,48,NULL
9189,Dreno de torax radiopaco n° 24 - und,115923,48,NULL
9190,Dreno de torax radiopaco n° 28 - und,115925,48,NULL
9191,Dreno de torax radiopaco n° 30 - und,138215,41,
9192,Dreno de torax radiopaco n° 36 - und,138258,41,
9193,Dreno de torax radiopaco nº 26 - und,53690,41,bioservice
9194,Dreno de torax radiopaco nº 32 - und,53695,41,BIOSERVICE
9195,Dreno de torax radiopaco nº 34 - und,115935,48,NULL
9196,Dreno de torax radiopaco nº 38 - und,53703,41,BIOSERVICE
9197,Dreno em silicone 15fr hubless com trocater 3-16 com reservatório tipo pera 100 Ml - und,115939,48,NULL
9198,Dreno em silicone 19fr hubless com trocater 3-16 com reservatório tipo pera 100 Ml - und,117761,23,
9199,Dreno em silicone 24fr hubless com trocater 3-16 com reservatório tipo pera 100 Ml - und,115943,48,NULL
9200,Dreno em silicone 24fr hubless sem trocater - und,115945,48,NULL
9201,Dreno para aspiração cirúrgica 18 x 7 cm c- extensão - und,115947,48,NULL
9202,Dreno para aspiração cirúrgica em grandes cavidades . cirugias ortopédicas e afastamento de órgãos - und,115949,48,NULL
9203,Dreno torácico em silicone n 32 - und,115951,48,NULL
9204,Eletrodo bipolar para marcapasso externo - und,115953,48,NULL
9206,Eletrodo com gel descartável adulto - und,53754,1,Eletrodo com Gel
9207,Eletrodo com gel descartável infantil - und,53764,1,Eletrodo
9208,Eletrodo com gel descartável neonatal - und,53769,1,Eletrodo com Gel
9209,Eletrodo de retorno paciente. placa sem cabo - adulto - und,118650,1,
9211,Eletrodo descartável neonatal base espuma - und,53785,1,Eletrodo Descartável Neonatal Base Espuma
9212,Eletrodo para monitorização cardíaca neonatal - und,53797,1,Eletrodo Neo Re. 2269 T
9213,Eletrodo precordial sem pêra - und,115971,48,NULL
9214,Eletrodo temporário para marcapasso 6 fr  - und,115973,48,NULL
9215,Endo grampeador linear cortante universal longo - und,115975,48,NULL
9216,Filtro umidificador respiratório adulto e infantil com cateter - und,115977,48,NULL
9217,Fio De agulhamento para localização de nódulo mamário com 1 fio - und,115979,48,NULL
9218,Fio Guia Adulto Ref 4344 - Und,115981,48,NULL
9219,Fio Guia infantil - und,115983,48,NULL
9220,Fio Guia introdutor traqueal pediátrico - und,115985,48,NULL
9221,Fio Guia para entubação 4.2 x 335 mm - und,115987,48,NULL
9222,Grampeador laparoscópico endo gia universal - und,115989,48,NULL
9223,Guia para entubação traqueal  10fr - und,115991,48,NULL
9224,Guia para entubação traqueal fr 14 - und,115993,48,NULL
9225,Kit Cateter mono lúmen kit 22 g x 10 cm - und,53839,14,Catéter Mono Lúmen
9226,Kit De coleta medula óssea com pré filtro flex ( r4r2107h) - und,115997,48,NULL
9227,Kit Gastronomia - und,115999,48,NULL
9228,Kit Marcapasso temporário ( introdutor 5f .eletrodo e bainha 6f) - und,116001,48,NULL
9229,Kit Para capd azc4226cn (implante tenckoff) - und,53853,29,Kit
9230,Kit Transdutor de pressão adulto mx 9604 - und,116005,48,NULL
9231,Kit Transdutor de pressão descartável adulto - und,53858,14,Kit
9232,Kit Transdutor de pressão pam  com vamp - und,116009,48,NULL
9233,Linha arterial adulto para hemodiálise - und,193076,29,
9234,Linha venosa adulto para hemodialise - und,116013,48,NULL
9235,Ponteira i - a ponta sil. reta 8634 - und,53878,7,Ponteira
9236,Prótese valvular aórtica mecânica 21mm - und,116017,48,NULL
9237,Prótese valvular aórtica mecânica 23mm - und,116019,48,NULL
9238,Prótese valvular aórtica mecânica 25mm - und,116021,48,NULL
9239,Prótese valvular aórtica mecânica 27mm - und,116023,48,NULL
9240,Prótese valvular aórtico biológica 21mm - und,116025,48,NULL
9241,Prótese valvular aórtico biológica 23mm - und,116027,48,NULL
9242,Prótese valvular aórtico biológica 25mm - und,116029,48,NULL
9243,Prótese valvular aórtico biológica 27mm - und,116031,48,NULL
9244,Prótese valvular mitral biológica 27mm - und,116033,48,NULL
9245,Prótese valvular mitral biológica 29mm - und,116035,48,NULL
9246,Prótese valvular mitral biológica 31mm - und,116037,48,NULL
9247,Prótese valvular mitral biológica 33mm - und,116039,48,NULL
9248,Prótese valvular mitral mecânica 21mm - und,116041,48,NULL
9249,Prótese valvular mitral mecânica ,116043,48,NULL
9250,Prótese valvular mitral mecânica 25mm - und,116045,48,NULL
9251,Prótese valvular mitral mecânica 27mm - und,116047,48,NULL
9252,Prótese valvular orgânica 2.00 a 10.00 cm (patch orgânico bovino) - und,116049,48,NULL
9253,Sistema de drenagem mediastinal 500 Ml - und,53897,41,Sistema de Drenagem Mediastinal 500 ml
9254,Sistema de drenagem mediastinal 500 Ml com 03 saídas - und,116053,48,NULL
9255,Sistema de drenagem pneumotórax - und,116055,48,NULL
9256,Sling transobturador com agulha halo - und,116057,48,NULL
9257,Sonda de gastronomia para alimentação enteral 100% silicone com disco externo. balão interno. ponta distal com abertura e conector y n 22 - und,116059,48,NULL
9258,Sonda de gastronomia para alimentação enteral 100% silicone com disco externo. balão interno. ponta distal com abertura e conector y n 24 - und,116061,48,NULL
9259,Sonda endolaser 23 g - und,53917,7,Sonda 8455
9260,Sonda endolaser 20 g - und,53918,7,Sonda Endolaser 5138
9261,Sonda gástrica n 32 c- conector 100% silicone - und,116067,48,NULL
9262,Sonda de aspiração traqueal com válvula n. 04 (longa) - und,116069,48,NULL
9263,Sonda para gastrostomia botton - und,116071,48,NULL
9264,Sonda pezzer estéril 35 cm n°10 (borracha) - und,116073,48,NULL
9265,Sonda pezzer estéril 35 cm n°16 (borracha) - und,116075,48,NULL
9266,Tela de prolene 26 x 36 cm - und,116077,48,NULL
9267,Tela de prolipropileno - und,53939,23,Tela
9268,Tela de prolipropileno 6 cm x 12 cm não aderente - und,116081,48,NULL
9269,Tela protesica 26x36 cm 100% polipropileno monofilamentado - und,98587,23,
9270,Traquéia (espaço morto) com filtro - und,116085,48,NULL
9271,Trocarter descartável 11mm - und,116087,48,NULL
9272,Trocarter descartável 12mm - und,116089,48,NULL
9273,Trocarter descartável 5 x 12mm - und,116091,48,NULL
9274,Tubo bronco cath esquerdo nº 35 left - und,116093,48,NULL
9275,Tubo conector espiralado 23 cm com dupla válvula anti-refluxo - und,116095,48,NULL
9276,Tubo de hipospadia 450 mm 6fr - und,116097,48,NULL
9277,Tubo de hipospadia 7 fr - und,116099,48,NULL
9278,Tubo de hipospadia 8fr - und,116101,48,NULL
23462,Tubo tipo falcon - und,156738,1337,
23463,Ponteira tipo gilson com filtro 200ul - 1000 estéril - rack com 96,214332,1710,
23465,Tubo capilar - und,192875,1157,
23478,Agar selenite cystine broth 500 gr - und,243021,283,
23481,Ponteira tipo eppendorf - und,157634,1710,
23598,Suporte e Copos de Sedimentação - und,222848,774,
23623,Inativador Rioscope OPA - und,122506,584,
23625,Sulfato de alumínio e potássio pa ,120184,2124,
25623,Caixa de Isopor - caixa,200306,368,
23580,Queratina; Cistina e associacões - comp,213474,40,BIOLAB
23758,Ácido salicílico + ácido láctico 165mg 145mg / ml - frasco,200247,254,STIEFEL
